Customer_ID,Age_of_Buyer,Type_of_City,Average_Order_Value,Recent_Action,Time_Spent_on_App_per_Day_minutes,Email,Most_Active_Time_of_User,Recency_days,Frequency_purchases,Monetary_spend,Email_Open_Rate,Push_CTR,Coupon_Redemption_Rate,Chat_Engagement_Rate,Top_Category,Primary_Device,Locale,CLTV,Pages_per_Session,Avg_Session_Duration_min,Product_Views,Discount_Threshold_percent,Churn_Risk,Marketing_Suggestion
CUST_100875,27,Tier 4,9101,wrote a bad review,55,customer875@example.com,1:00 PM - 9:00 PM,95,21,2151,0.313,0.122,0.692,0.409,Beauty,Mobile,es_ES,3658.25,10.2,16.3,9,5,0.102,Manager Follow-up Call
CUST_100876,52,Tier 1,6036,wrote a bad review,180,customer876@example.com,8:00 AM - 5:00 PM,196,32,2971,0.735,0.443,0.379,0.163,Health,Tablet,en_US,4935.34,5.3,16.5,3,25,0.605,Personal Apology Email
CUST_100877,32,Tier 4,7245,not adding to cart,92,customer877@example.com,1:00 AM - 12:00 AM,58,4,17541,0.596,0.34,0.228,0.017,Fashion,Tablet,es_ES,860.44,14.4,11.3,7,30,0.522,Browsing Behavior Email
CUST_100878,34,Tier 2,5030,wrote a bad review,75,customer878@example.com,12:00 PM - 10:00 PM,299,24,14453,0.171,0.911,0.371,0.775,Health,Desktop,de_DE,1775.22,10.9,19.0,2,25,0.051,Proactive Chat Support
CUST_100879,25,Tier 1,7427,wrote a bad review,142,customer879@example.com,10:00 AM - 3:00 PM,271,35,6245,0.639,0.907,0.452,0.082,Electronics,Desktop,de_DE,2669.15,18.4,6.0,6,5,0.79,Manager Follow-up Call
CUST_100880,29,Tier 4,8332,not visiting the app,138,customer880@example.com,7:00 AM - 2:00 AM,112,41,1072,0.21,0.503,0.752,0.849,Electronics,Mobile,de_DE,1266.52,19.7,10.3,9,5,0.275,SMS Reactivation
CUST_100881,37,Tier 1,571,not visiting the app,31,customer881@example.com,8:00 PM - 10:00 AM,190,21,4943,0.56,0.425,0.423,0.208,Home & Kitchen,Mobile,es_ES,3735.34,11.2,1.4,8,30,0.012,SMS Reactivation
CUST_100882,58,Tier 3,3397,not visiting the app,177,customer882@example.com,7:00 AM - 12:00 AM,63,37,8001,0.787,0.08,0.249,0.858,Fashion,Tablet,fr_FR,1571.5,13.3,7.0,2,10,0.724,Comeback Email Offer
CUST_100883,18,Tier 1,8901,not adding to cart,141,customer883@example.com,2:00 AM - 1:00 PM,168,4,4544,0.299,0.715,0.207,0.07,Home & Kitchen,Tablet,de_DE,2506.14,8.2,8.6,8,5,0.217,Product Suggestion Push
CUST_100884,38,Tier 4,9511,not visiting the app,58,customer884@example.com,6:00 AM - 10:00 AM,361,1,11040,0.545,0.975,0.977,0.842,Health,Mobile,es_ES,3182.7,6.5,13.6,2,30,0.334,Re-engagement Push
CUST_100885,40,Tier 4,4122,wrote a bad review,150,customer885@example.com,3:00 PM - 6:00 AM,52,25,9608,0.246,0.957,0.613,0.66,Sports,Mobile,fr_FR,2456.49,9.7,17.2,9,25,0.422,Manager Follow-up Call
CUST_100886,57,Tier 4,6915,cart abandonment,92,customer886@example.com,4:00 PM - 3:00 AM,194,17,8502,0.069,0.705,0.412,0.035,Electronics,Tablet,fr_FR,4796.55,7.1,17.9,6,25,0.872,Push Notification Reminder
CUST_100887,56,Tier 3,6910,not adding to cart,15,customer887@example.com,6:00 AM - 1:00 AM,343,36,18019,0.001,0.49,0.214,0.264,Health,Desktop,en_GB,2139.99,18.7,10.7,2,15,0.634,Browsing Behavior Email
CUST_100888,33,Tier 4,2101,not visiting the app,156,customer888@example.com,6:00 AM - 1:00 PM,295,3,13809,0.495,0.26,0.756,0.917,Sports,Tablet,en_US,2869.86,4.3,11.2,5,25,0.509,SMS Reactivation
CUST_100889,33,Tier 3,5944,cart abandonment,65,customer889@example.com,6:00 PM - 3:00 PM,64,30,8812,0.888,0.021,0.968,0.806,Sports,Mobile,en_US,3799.92,16.9,16.6,1,10,0.305,Discount Coupon Email
CUST_100890,29,Tier 1,8510,wrote a bad review,57,customer890@example.com,9:00 PM - 8:00 PM,263,15,7768,0.214,0.284,0.475,0.014,Home & Kitchen,Mobile,en_GB,3601.43,12.5,12.8,2,15,0.193,Manager Follow-up Call
CUST_100891,56,Tier 4,579,not visiting the app,144,customer891@example.com,3:00 PM - 3:00 PM,136,11,1394,0.924,0.068,0.847,0.862,Fashion,Mobile,de_DE,222.51,13.4,9.6,3,5,0.269,Comeback Email Offer
CUST_100892,33,Tier 1,522,cart abandonment,131,customer892@example.com,12:00 PM - 2:00 AM,82,18,12264,0.998,0.24,0.551,0.075,Sports,Desktop,de_DE,1582.35,19.1,18.5,3,15,0.544,Abandoned Cart Email
CUST_100893,45,Tier 1,9823,wrote a bad review,43,customer893@example.com,12:00 PM - 5:00 PM,105,12,5914,0.373,0.992,0.842,0.793,Fashion,Desktop,en_US,1361.82,17.9,13.3,4,10,0.419,Proactive Chat Support
CUST_100894,22,Tier 1,780,not visiting the app,83,customer894@example.com,7:00 PM - 2:00 PM,111,4,15661,0.012,0.546,0.449,0.653,Electronics,Mobile,en_US,207.4,7.4,16.1,7,20,0.721,SMS Reactivation
CUST_100895,20,Tier 3,3420,wrote a bad review,144,customer895@example.com,10:00 AM - 1:00 PM,239,31,19921,0.313,0.06,0.495,0.137,Sports,Mobile,en_US,4002.72,5.1,9.8,4,5,0.654,Personal Apology Email
CUST_100896,26,Tier 2,1732,cart abandonment,57,customer896@example.com,9:00 PM - 10:00 AM,261,31,2576,0.655,0.496,0.186,0.025,Home & Kitchen,Desktop,es_ES,3730.23,16.1,20.0,2,25,0.167,Abandoned Cart Email
CUST_100897,20,Tier 4,303,wrote a bad review,70,customer897@example.com,5:00 AM - 7:00 AM,75,15,9980,0.293,0.787,0.902,0.184,Fashion,Mobile,fr_FR,126.21,7.5,5.1,10,15,0.755,Feedback Email Survey
CUST_100898,25,Tier 1,9757,not adding to cart,83,customer898@example.com,12:00 PM - 8:00 AM,193,40,840,0.208,0.183,0.642,0.353,Electronics,Mobile,en_GB,2378.11,2.5,9.8,5,30,0.557,First Purchase Discount
CUST_100899,24,Tier 3,5851,not adding to cart,154,customer899@example.com,9:00 PM - 2:00 PM,19,9,3565,0.106,0.667,0.32,0.93,Sports,Mobile,en_GB,4036.84,11.3,8.7,5,30,0.607,Browsing Behavior Email
CUST_100900,50,Tier 4,4382,wrote a bad review,147,customer900@example.com,7:00 PM - 3:00 AM,238,25,2026,0.908,0.5,0.269,0.456,Electronics,Tablet,en_GB,2219.69,13.5,19.6,10,5,0.572,Manager Follow-up Call
CUST_100901,47,Tier 3,9493,not visiting the app,26,customer901@example.com,7:00 PM - 1:00 AM,207,37,17437,0.933,0.769,0.942,0.202,Sports,Tablet,en_GB,4176.35,15.9,19.6,5,25,0.269,VIP Exclusive Offer
CUST_100902,43,Tier 3,7557,cart abandonment,134,customer902@example.com,3:00 AM - 4:00 PM,164,18,14245,0.187,0.714,0.01,0.066,Fashion,Mobile,fr_FR,3447.28,15.1,17.5,6,15,0.001,Push Notification Reminder
CUST_100903,29,Tier 2,232,cart abandonment,10,customer903@example.com,1:00 PM - 4:00 PM,207,30,7940,0.594,0.612,0.003,0.521,Sports,Mobile,en_US,1298.01,8.7,1.1,10,5,0.384,Push Notification Reminder
CUST_100904,56,Tier 2,4051,not visiting the app,180,customer904@example.com,8:00 AM - 8:00 PM,317,3,12820,0.009,0.795,0.337,0.543,Electronics,Tablet,fr_FR,2426.14,5.9,5.7,1,5,0.921,Win-back Campaign
CUST_100905,53,Tier 3,3790,not visiting the app,116,customer905@example.com,2:00 AM - 12:00 AM,229,6,3249,0.523,0.085,0.092,0.604,Beauty,Desktop,es_ES,1682.14,3.7,11.9,5,10,0.973,Win-back Campaign
CUST_100906,28,Tier 3,397,cart abandonment,97,customer906@example.com,4:00 PM - 4:00 PM,212,27,1082,0.446,0.375,0.575,0.597,Home & Kitchen,Tablet,es_ES,4322.99,9.2,3.8,1,5,0.059,Abandoned Cart Email
CUST_100907,24,Tier 3,462,not visiting the app,143,customer907@example.com,2:00 AM - 3:00 AM,263,29,19644,0.922,0.289,0.001,0.961,Health,Mobile,en_US,2677.85,10.5,2.3,5,30,0.325,Comeback Email Offer
CUST_100908,24,Tier 4,3925,not adding to cart,168,customer908@example.com,4:00 PM - 5:00 AM,114,23,14990,0.017,0.295,0.159,0.095,Sports,Mobile,de_DE,3521.04,3.0,3.2,7,5,0.628,Browsing Behavior Email
CUST_100909,56,Tier 3,5868,cart abandonment,78,customer909@example.com,11:00 PM - 2:00 AM,32,30,19813,0.173,0.055,0.426,0.024,Electronics,Mobile,de_DE,1249.4,3.7,2.6,2,30,0.879,Abandoned Cart Email
CUST_100910,27,Tier 2,2283,wrote a bad review,22,customer910@example.com,6:00 AM - 3:00 AM,336,17,17544,0.715,0.012,0.735,0.435,Home & Kitchen,Mobile,es_ES,1594.68,14.8,19.4,5,30,0.178,Feedback Email Survey
CUST_100911,25,Tier 4,7064,not visiting the app,167,customer911@example.com,5:00 PM - 1:00 AM,319,6,11008,0.237,0.366,0.719,0.799,Fashion,Tablet,es_ES,2484.5,3.8,5.5,9,20,0.083,SMS Reactivation
CUST_100912,42,Tier 2,2873,not adding to cart,30,customer912@example.com,12:00 AM - 8:00 AM,202,29,224,0.509,0.847,0.704,0.387,Home & Kitchen,Tablet,fr_FR,4765.88,17.3,6.2,2,25,0.879,Product Suggestion Push
CUST_100913,42,Tier 4,8566,not adding to cart,164,customer913@example.com,5:00 PM - 8:00 AM,340,11,19045,0.06,0.208,0.015,0.413,Electronics,Tablet,es_ES,2527.96,10.2,6.7,3,10,0.235,Browsing Behavior Email
CUST_100914,33,Tier 2,5239,cart abandonment,83,customer914@example.com,12:00 PM - 12:00 PM,281,10,3719,0.151,0.336,0.637,0.843,Sports,Tablet,es_ES,859.95,5.9,15.9,1,20,0.66,Abandoned Cart Email
CUST_100915,33,Tier 3,1640,cart abandonment,30,customer915@example.com,11:00 PM - 4:00 AM,272,10,15291,0.249,0.857,0.429,0.307,Home & Kitchen,Tablet,de_DE,3955.33,10.5,17.4,3,30,0.065,Push Notification Reminder
CUST_100916,49,Tier 3,9812,wrote a bad review,142,customer916@example.com,1:00 PM - 7:00 PM,10,23,3322,0.817,0.993,0.182,0.161,Home & Kitchen,Desktop,en_GB,3299.73,6.3,16.2,3,10,0.863,Manager Follow-up Call
CUST_100917,23,Tier 4,1034,not adding to cart,161,customer917@example.com,12:00 PM - 1:00 AM,255,10,3392,0.714,0.642,0.505,0.053,Electronics,Mobile,en_GB,359.29,14.3,3.0,8,25,0.828,Personalized Email Recommendations
CUST_100918,55,Tier 1,1513,cart abandonment,75,customer918@example.com,1:00 AM - 4:00 PM,244,8,7987,0.107,0.69,0.748,0.59,Health,Tablet,de_DE,2103.96,15.8,3.0,7,10,0.761,Discount Coupon Email
CUST_100919,38,Tier 1,8512,not adding to cart,30,customer919@example.com,10:00 PM - 11:00 PM,269,22,12049,0.921,0.629,0.077,0.958,Home & Kitchen,Mobile,es_ES,2674.04,14.4,1.4,3,25,0.528,Personalized Email Recommendations
CUST_100920,44,Tier 1,7927,not visiting the app,124,customer920@example.com,10:00 AM - 12:00 AM,240,8,13715,0.106,0.027,0.69,0.111,Sports,Desktop,en_GB,692.4,4.9,12.3,10,30,0.988,Win-back Campaign
CUST_100921,32,Tier 4,8234,cart abandonment,142,customer921@example.com,4:00 PM - 6:00 AM,21,29,13837,0.56,0.106,0.903,0.182,Home & Kitchen,Tablet,en_US,3385.0,14.6,8.0,6,20,0.867,Discount Coupon Email
CUST_100922,48,Tier 1,441,not visiting the app,171,customer922@example.com,5:00 PM - 4:00 AM,110,26,6202,0.162,0.824,0.391,0.038,Health,Tablet,fr_FR,2779.86,17.1,5.9,8,5,0.389,Re-engagement Push
CUST_100923,44,Tier 3,1286,wrote a bad review,163,customer923@example.com,12:00 AM - 4:00 PM,357,48,4754,0.089,0.055,0.115,0.407,Home & Kitchen,Mobile,fr_FR,409.86,10.1,1.2,4,15,0.046,Feedback Email Survey
CUST_100924,57,Tier 3,2764,not adding to cart,59,customer924@example.com,12:00 AM - 10:00 AM,296,9,9555,0.542,0.293,0.066,0.024,Home & Kitchen,Mobile,fr_FR,3023.4,16.4,16.5,6,10,0.047,Browsing Behavior Email
CUST_100925,22,Tier 3,1367,wrote a bad review,126,customer925@example.com,12:00 PM - 12:00 PM,358,19,13347,0.713,0.245,0.668,0.936,Home & Kitchen,Mobile,es_ES,2772.26,2.8,7.2,2,15,0.912,Proactive Chat Support
CUST_100926,42,Tier 3,2747,wrote a bad review,134,customer926@example.com,10:00 PM - 2:00 PM,242,16,18181,0.337,0.744,0.914,0.111,Sports,Mobile,fr_FR,4542.66,7.3,2.9,4,25,0.372,Manager Follow-up Call
CUST_100927,52,Tier 4,8501,cart abandonment,92,customer927@example.com,6:00 PM - 3:00 PM,328,3,19713,0.462,0.227,0.383,0.154,Home & Kitchen,Desktop,es_ES,3869.92,9.0,9.8,3,5,0.358,Abandoned Cart Email
CUST_100928,44,Tier 1,647,wrote a bad review,57,customer928@example.com,1:00 PM - 2:00 PM,197,17,15851,0.532,0.641,0.23,0.665,Electronics,Mobile,en_US,2459.05,6.8,5.3,1,10,0.889,Manager Follow-up Call
CUST_100929,34,Tier 1,5143,not adding to cart,122,customer929@example.com,11:00 AM - 7:00 AM,83,37,5760,0.332,0.771,0.394,0.528,Fashion,Desktop,en_GB,2797.25,16.8,19.9,8,20,0.429,Product Suggestion Push
CUST_100930,24,Tier 1,7496,wrote a bad review,179,customer930@example.com,4:00 AM - 8:00 AM,362,14,11184,0.208,0.548,0.921,0.476,Beauty,Mobile,es_ES,3038.52,5.1,11.1,9,20,0.607,Manager Follow-up Call
CUST_100931,42,Tier 1,4513,wrote a bad review,156,customer931@example.com,11:00 AM - 3:00 AM,356,22,12241,0.777,0.26,0.347,0.025,Sports,Tablet,en_GB,2397.61,12.0,15.1,6,25,0.854,Manager Follow-up Call
CUST_100932,43,Tier 3,344,not adding to cart,54,customer932@example.com,11:00 PM - 7:00 PM,30,48,15621,0.5,0.882,0.5,0.339,Home & Kitchen,Mobile,fr_FR,4260.16,12.1,17.4,4,25,0.26,VIP Exclusive Offer
CUST_100933,27,Tier 4,3641,wrote a bad review,38,customer933@example.com,8:00 AM - 3:00 AM,362,12,5848,0.944,0.147,0.103,0.762,Health,Desktop,fr_FR,2158.34,3.3,10.3,7,10,0.057,Proactive Chat Support
CUST_100934,34,Tier 2,9099,not adding to cart,34,customer934@example.com,5:00 PM - 9:00 PM,296,36,7724,0.032,0.176,0.104,0.425,Sports,Mobile,en_GB,2943.34,16.3,4.6,3,30,0.413,Browsing Behavior Email
CUST_100935,52,Tier 1,1767,not adding to cart,52,customer935@example.com,11:00 PM - 5:00 PM,40,4,13938,0.546,0.868,0.451,0.884,Electronics,Mobile,en_US,2030.31,4.7,17.9,1,15,0.685,Product Suggestion Push
CUST_100936,18,Tier 3,9756,not visiting the app,58,customer936@example.com,3:00 PM - 8:00 AM,130,18,12444,0.578,0.853,0.863,0.441,Sports,Desktop,fr_FR,2194.49,5.6,11.5,9,10,0.958,Win-back Campaign
CUST_100937,18,Tier 4,5526,not adding to cart,20,customer937@example.com,3:00 PM - 10:00 PM,56,45,19879,0.219,0.605,0.127,0.701,Health,Mobile,de_DE,4312.84,4.0,11.9,7,10,0.348,VIP Exclusive Offer
CUST_100938,19,Tier 3,9427,wrote a bad review,20,customer938@example.com,3:00 PM - 12:00 PM,232,26,10950,0.824,0.454,0.166,0.645,Home & Kitchen,Mobile,de_DE,2471.8,12.8,12.9,6,5,0.453,Manager Follow-up Call
CUST_100939,16,Tier 4,5137,cart abandonment,112,customer939@example.com,12:00 PM - 6:00 PM,12,11,1561,0.546,0.665,0.922,0.565,Fashion,Tablet,en_US,871.22,15.7,18.2,5,10,0.62,Discount Coupon Email
CUST_100940,33,Tier 3,9083,cart abandonment,154,customer940@example.com,4:00 AM - 3:00 PM,99,16,6859,0.173,0.957,0.245,0.067,Fashion,Desktop,es_ES,1753.06,19.5,3.2,4,15,0.284,Push Notification Reminder
CUST_100941,18,Tier 2,6832,not adding to cart,58,customer941@example.com,10:00 AM - 4:00 AM,84,19,8170,0.394,0.163,0.427,0.007,Sports,Mobile,es_ES,2843.44,15.1,20.0,4,5,0.126,Browsing Behavior Email
CUST_100942,33,Tier 3,1682,not visiting the app,153,customer942@example.com,1:00 PM - 6:00 PM,161,40,19798,0.615,0.951,0.118,0.243,Health,Desktop,en_GB,422.51,9.7,12.2,5,10,0.066,Re-engagement Push
CUST_100943,16,Tier 4,3186,not adding to cart,169,customer943@example.com,2:00 AM - 8:00 PM,319,7,19300,0.132,0.396,0.076,0.229,Health,Desktop,en_GB,3626.61,3.4,9.0,5,20,0.319,Browsing Behavior Email
CUST_100944,58,Tier 4,4326,wrote a bad review,31,customer944@example.com,3:00 AM - 10:00 PM,62,29,7589,0.026,0.571,0.158,0.742,Sports,Desktop,es_ES,4379.07,6.1,4.6,2,5,0.354,Proactive Chat Support
CUST_100945,30,Tier 3,6010,cart abandonment,86,customer945@example.com,2:00 PM - 4:00 AM,52,38,3542,0.3,0.666,0.049,0.851,Health,Tablet,fr_FR,3206.67,6.0,12.5,3,15,0.692,Push Notification Reminder
CUST_100946,32,Tier 2,2712,cart abandonment,133,customer946@example.com,9:00 AM - 12:00 PM,322,44,10629,0.7,0.54,0.109,0.18,Electronics,Desktop,de_DE,2441.36,1.8,10.4,7,25,0.198,Push Notification Reminder
CUST_100947,29,Tier 2,2987,wrote a bad review,95,customer947@example.com,2:00 PM - 10:00 AM,85,22,15411,0.716,0.666,0.96,0.275,Sports,Desktop,de_DE,3938.77,7.8,11.0,4,30,0.541,Manager Follow-up Call
CUST_100948,36,Tier 4,8028,not visiting the app,108,customer948@example.com,3:00 AM - 12:00 PM,204,31,4206,0.658,0.779,0.362,0.924,Beauty,Desktop,es_ES,446.76,12.1,4.2,3,10,0.184,Re-engagement Push
CUST_100949,38,Tier 1,1941,not visiting the app,95,customer949@example.com,12:00 PM - 3:00 PM,229,12,18203,0.411,0.589,0.252,0.18,Electronics,Mobile,en_GB,3974.95,5.7,6.2,5,25,0.573,SMS Reactivation
CUST_100950,54,Tier 1,420,wrote a bad review,105,customer950@example.com,3:00 PM - 1:00 AM,210,26,108,0.262,0.831,0.343,0.839,Sports,Desktop,fr_FR,1011.32,2.3,16.9,1,5,0.717,Proactive Chat Support
CUST_100951,55,Tier 1,1017,cart abandonment,152,customer951@example.com,4:00 AM - 6:00 AM,276,40,5920,0.134,0.298,0.464,0.087,Sports,Mobile,fr_FR,4268.28,14.2,9.0,1,25,0.144,VIP Exclusive Offer
CUST_100952,47,Tier 1,5448,wrote a bad review,76,customer952@example.com,7:00 AM - 11:00 PM,29,31,14384,0.87,0.391,0.218,0.526,Home & Kitchen,Mobile,en_US,2883.59,5.3,4.3,5,20,0.09,Manager Follow-up Call
CUST_100953,43,Tier 2,3852,cart abandonment,57,customer953@example.com,4:00 PM - 2:00 AM,330,40,8586,0.283,0.093,0.435,0.137,Fashion,Tablet,en_US,1975.99,6.2,16.5,2,30,0.197,Abandoned Cart Email
CUST_100954,27,Tier 4,7898,wrote a bad review,138,customer954@example.com,6:00 PM - 7:00 AM,217,45,6929,0.79,0.604,0.18,0.975,Home & Kitchen,Desktop,en_US,2393.24,17.3,2.9,9,20,0.02,Proactive Chat Support
CUST_100955,21,Tier 4,9450,not visiting the app,49,customer955@example.com,5:00 AM - 1:00 AM,147,36,7282,0.445,0.267,0.267,0.769,Fashion,Mobile,es_ES,1759.48,15.8,16.1,9,20,0.573,SMS Reactivation
CUST_100956,44,Tier 1,2911,not adding to cart,80,customer956@example.com,9:00 PM - 12:00 AM,194,49,4583,0.418,0.568,0.281,0.468,Fashion,Tablet,fr_FR,3683.01,6.1,13.4,1,25,0.339,Browsing Behavior Email
CUST_100957,48,Tier 3,5327,wrote a bad review,73,customer957@example.com,3:00 AM - 7:00 PM,121,21,19432,0.603,0.835,0.033,0.781,Health,Tablet,en_US,1346.16,9.1,6.8,7,30,0.094,Proactive Chat Support
CUST_100958,30,Tier 4,8477,not adding to cart,75,customer958@example.com,4:00 PM - 1:00 PM,193,6,17867,0.752,0.843,0.963,0.351,Health,Desktop,fr_FR,4252.94,3.5,17.7,4,20,0.553,Personalized Email Recommendations
CUST_100959,20,Tier 3,5064,cart abandonment,137,customer959@example.com,6:00 AM - 1:00 AM,232,31,5570,0.577,0.11,0.777,0.308,Electronics,Tablet,fr_FR,3266.57,16.9,8.3,5,10,0.363,Discount Coupon Email
CUST_100960,43,Tier 1,5728,cart abandonment,63,customer960@example.com,12:00 AM - 8:00 PM,218,38,16785,0.246,0.027,0.483,0.44,Fashion,Mobile,fr_FR,2381.47,16.0,18.2,9,10,0.183,Abandoned Cart Email
CUST_100961,27,Tier 4,6922,wrote a bad review,152,customer961@example.com,11:00 PM - 2:00 AM,263,29,16748,0.647,0.431,0.218,0.76,Beauty,Tablet,en_US,1966.69,15.3,11.9,4,15,0.68,Proactive Chat Support
CUST_100962,26,Tier 4,6750,cart abandonment,85,customer962@example.com,11:00 PM - 1:00 PM,293,9,4654,0.828,0.694,0.059,0.648,Sports,Desktop,en_US,2748.07,8.6,14.7,1,20,0.391,Push Notification Reminder
CUST_100963,27,Tier 1,1342,wrote a bad review,46,customer963@example.com,10:00 AM - 8:00 AM,298,38,5910,0.767,0.509,0.616,0.673,Sports,Tablet,en_GB,2478.16,11.7,9.0,6,10,0.773,Manager Follow-up Call
CUST_100964,30,Tier 4,1681,wrote a bad review,6,customer964@example.com,9:00 PM - 5:00 PM,88,26,19345,0.292,0.03,0.718,0.591,Beauty,Tablet,en_GB,4863.76,2.7,15.7,6,15,0.687,Manager Follow-up Call
CUST_100965,56,Tier 1,2050,not adding to cart,96,customer965@example.com,10:00 PM - 8:00 AM,195,39,5986,0.064,0.34,0.539,0.19,Home & Kitchen,Desktop,de_DE,2675.98,19.2,6.2,9,25,0.742,Browsing Behavior Email
CUST_100966,33,Tier 2,1089,not visiting the app,178,customer966@example.com,12:00 AM - 8:00 AM,213,31,16549,0.86,0.006,0.634,0.954,Home & Kitchen,Tablet,en_GB,3405.11,7.5,13.3,10,5,0.103,Comeback Email Offer
CUST_100967,57,Tier 3,9717,not visiting the app,172,customer967@example.com,9:00 AM - 6:00 AM,103,29,1619,0.114,0.054,0.599,0.156,Beauty,Desktop,en_US,2259.02,1.9,1.6,9,5,0.518,SMS Reactivation
CUST_100968,20,Tier 4,2810,wrote a bad review,43,customer968@example.com,9:00 AM - 10:00 PM,282,12,9798,0.833,0.842,0.326,0.947,Beauty,Mobile,fr_FR,779.16,10.6,12.0,6,25,0.184,Proactive Chat Support
CUST_100969,57,Tier 4,4715,cart abandonment,24,customer969@example.com,7:00 AM - 7:00 AM,308,25,3710,0.171,0.472,0.392,0.016,Electronics,Tablet,en_GB,4211.33,5.6,3.3,1,30,0.757,Abandoned Cart Email
CUST_100970,27,Tier 4,3388,not adding to cart,76,customer970@example.com,5:00 AM - 6:00 PM,323,42,6125,0.642,0.334,0.522,0.821,Health,Mobile,en_US,934.28,15.0,6.6,3,15,0.162,Browsing Behavior Email
CUST_100971,39,Tier 2,6881,cart abandonment,154,customer971@example.com,2:00 AM - 4:00 PM,187,16,393,0.183,0.909,0.57,0.405,Beauty,Mobile,en_GB,3069.72,13.3,9.5,3,15,0.242,Push Notification Reminder
CUST_100972,36,Tier 2,5251,cart abandonment,95,customer972@example.com,6:00 AM - 12:00 PM,131,33,2693,0.7,0.815,0.79,0.779,Home & Kitchen,Tablet,en_US,4855.94,17.6,16.7,5,25,0.547,VIP Exclusive Offer
CUST_100973,23,Tier 3,9538,wrote a bad review,132,customer973@example.com,4:00 PM - 5:00 PM,211,10,6574,0.961,0.231,0.038,0.403,Health,Tablet,de_DE,4852.27,8.7,12.1,3,15,0.581,Manager Follow-up Call
CUST_100974,52,Tier 4,3053,not visiting the app,17,customer974@example.com,5:00 AM - 10:00 PM,95,11,13558,0.564,0.129,0.384,0.398,Health,Tablet,de_DE,2070.5,4.6,7.6,10,25,0.909,Win-back Campaign
CUST_100975,54,Tier 2,9833,not visiting the app,60,customer975@example.com,6:00 PM - 7:00 PM,364,32,14876,0.611,0.372,0.781,0.012,Electronics,Mobile,es_ES,2649.7,1.9,19.0,5,25,0.813,Win-back Campaign
CUST_100976,22,Tier 3,3479,not visiting the app,158,customer976@example.com,2:00 AM - 3:00 PM,6,2,244,0.897,0.29,0.05,0.979,Beauty,Desktop,fr_FR,776.63,12.7,15.2,2,15,0.741,Comeback Email Offer
CUST_100977,58,Tier 2,753,not adding to cart,149,customer977@example.com,2:00 AM - 5:00 AM,9,14,17027,0.812,0.496,0.152,0.636,Sports,Desktop,en_GB,214.2,12.6,9.3,6,30,0.384,Personalized Email Recommendations
CUST_100978,26,Tier 2,5063,cart abandonment,89,customer978@example.com,10:00 AM - 1:00 AM,120,22,7706,0.031,0.932,0.993,0.428,Electronics,Tablet,es_ES,2815.56,12.8,3.4,10,25,0.921,Discount Coupon Email
CUST_100979,18,Tier 3,6791,not visiting the app,6,customer979@example.com,2:00 PM - 11:00 PM,126,41,191,0.449,0.408,0.101,0.526,Sports,Desktop,fr_FR,807.03,15.5,18.4,5,5,0.31,SMS Reactivation
CUST_100980,35,Tier 4,4420,cart abandonment,46,customer980@example.com,6:00 AM - 2:00 AM,247,43,10446,0.85,0.097,0.052,0.49,Fashion,Tablet,en_GB,412.71,19.8,7.6,4,20,0.086,Abandoned Cart Email
CUST_100981,52,Tier 2,937,not visiting the app,90,customer981@example.com,10:00 AM - 10:00 AM,265,31,6436,0.21,0.04,0.298,0.184,Home & Kitchen,Desktop,es_ES,4240.81,6.4,12.6,5,20,0.431,VIP Exclusive Offer
CUST_100982,44,Tier 4,2308,not visiting the app,85,customer982@example.com,2:00 AM - 12:00 PM,212,21,2597,0.777,0.608,0.786,0.63,Beauty,Tablet,es_ES,494.65,14.2,19.3,3,25,0.593,Re-engagement Push
CUST_100983,21,Tier 3,5961,wrote a bad review,54,customer983@example.com,5:00 AM - 10:00 AM,286,23,16775,0.001,0.346,0.742,0.729,Electronics,Desktop,fr_FR,1339.83,14.6,12.8,6,10,0.602,Proactive Chat Support
CUST_100984,23,Tier 4,968,wrote a bad review,126,customer984@example.com,1:00 AM - 5:00 AM,301,16,512,0.717,0.319,0.312,0.54,Electronics,Mobile,de_DE,4619.44,14.5,3.8,2,25,0.024,Manager Follow-up Call
